jd,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19
2016-01-13,863.424,237.32399999999998,1058.83,85.45,1061.923,160.22899999999998,297.299,490.68199999999996,726.232,125.79400000000001,125.48499999999999,395.51,59.80700000000001,1055.179,1001.102,920.458,69.256,178.622,637.964,689.8140000000001
2016-01-14,869.3190000000001,238.61100000000002,1058.9070000000002,80.954,1063.728,160.86,302.139,492.09999999999997,725.8939999999999,123.494,122.654,394.108,59.25900000000001,1053.4709999999998,999.872,920.3149999999999,73.674,178.9,637.5999999999999,691.697
2016-01-15,867.618,234.073,1061.955,85.768,1061.914,164.514,298.076,490.987,728.885,130.02700000000002,124.33800000000001,391.68600000000004,54.885000000000005,1056.376,994.3700000000001,923.782,70.54400000000001,177.744,637.48,694.864
2016-01-16,862.2579999999999,230.151,1057.5330000000001,78.863,1055.3870000000002,162.573,294.41,486.5,721.911,127.71300000000002,114.56500000000001,387.1,48.63,1053.135,996.8879999999999,914.677,65.482,176.536,630.965,690.6750000000001
2016-01-17,867.2860000000001,236.88600000000002,1062.3899999999999,87.078,1060.676,160.95399999999998,301.58000000000004,491.532,728.161,130.81900000000002,119.86400000000002,393.614,55.835,1055.133,998.7309999999999,923.028,72.01100000000001,178.171,637.625,702.319
2016-01-18,867.358,235.24,1056.619,83.86,1059.593,160.164,300.868,488.74399999999997,728.1479999999999,132.38,116.30699999999999,391.235,53.415,1055.901,994.6290000000001,920.7239999999999,73.172,178.875,636.043,709.327
2016-01-19,874.607,238.599,1066.179,89.45800000000001,1066.151,163.404,303.76300000000003,493.544,738.567,131.33599999999998,125.09,399.317,61.525000000000006,1058.6,1002.9879999999999,927.817,76.38099999999999,183.669,644.5350000000001,708.1579999999999
2016-01-20,876.5,244.671,1072.614,94.16499999999999,1070.792,166.104,308.018,503.37600000000003,738.187,135.744,129.803,403.96900000000005,63.175999999999995,1056.3690000000001,1002.667,929.982,84.12400000000001,183.815,652.1100000000001,715.449
2016-01-21,880.1200000000001,247.021,1076.706,97.541,1071.758,169.55499999999998,313.153,501.961,738.775,131.31400000000002,131.62199999999999,406.58099999999996,67.545,1063.7450000000001,1010.457,931.1299999999999,80.947,185.302,648.387,707.169
2016-01-22,873.582,243.89,1069.08,97.187,1069.465,171.717,309.361,499.945,734.802,139.503,127.71199999999999,405.429,67.133,1066.6299999999999,1011.768,934.3520000000001,86.352,186.919,637.2220000000001,709.825
2016-01-23,873.6379999999999,249.24,1080.267,94.042,1072.859,175.846,306.473,500.6580000000001,736.4350000000001,141.19600000000003,125.446,399.492,62.94800000000001,1068.51,1007.2860000000002,935.2209999999999,85.76100000000001,187.71099999999998,644.1170000000001,707.072
2016-01-24,876.561,250.47199999999998,1070.155,94.711,1073.601,176.565,313.189,504.32500000000005,740.899,144.068,130.59400000000002,407.367,65.50800000000001,1069.853,1013.6479999999999,935.099,87.91399999999999,189.102,650.424,708.984
2016-01-25,868.216,242.95500000000004,1067.951,85.87899999999999,1068.737,172.005,303.635,498.5060000000001,738.374,139.08900000000003,126.62200000000001,400.673,62.836000000000006,1065.6950000000002,1005.6659999999999,932.3580000000001,79.79299999999999,181.53,646.504,702.476
2016-01-26,876.509,243.099,1075.053,91.501,1071.051,174.624,307.641,501.28400000000005,737.4979999999999,143.134,135.489,388.711,64.902,1067.28,1015.908,933.973,87.96900000000001,185.24200000000002,646.65,706.525
2016-01-27,879.351,245.142,1074.2350000000001,96.30199999999999,1073.101,175.851,313.174,499.98400000000004,743.82,140.05599999999998,135.56199999999998,404.508,68.762,1068.077,1022.6549999999999,938.4120000000001,85.29599999999999,194.533,646.9630000000001,701.61
2016-01-28,878.273,248.756,1075.831,94.7,1074.152,174.905,314.612,499.346,744.796,138.988,131.548,404.02,63.583,1067.479,1017.1729999999999,935.782,87.164,190.958,659.968,701.613
2016-01-29,880.9670000000001,252.76,1075.1899999999998,91.188,1080.393,179.885,313.784,500.05699999999996,745.636,143.32600000000002,133.221,408.589,65.456,1071.9969999999998,1014.3440000000002,934.3799999999999,89.617,193.61700000000002,652.1510000000001,707.032
2016-01-30,874.697,245.379,1069.359,90.73200000000001,1069.7700000000002,168.66199999999998,306.50300000000004,496.52700000000004,736.83,136.006,130.013,400.69,68.52999999999999,1064.242,1011.0740000000001,931.0139999999999,82.16,183.251,648.04,695.412
2016-01-31,878.4629999999999,247.35199999999998,1069.9610000000002,93.18700000000001,1069.132,169.133,301.53200000000004,496.794,739.9259999999999,135.275,129.468,400.882,65.12,1062.106,1010.559,931.316,83.131,180.71300000000002,651.98,695.2689999999999
2016-02-01,872.43,236.567,1065.5430000000001,92.409,1066.237,162.747,301.423,491.66099999999994,734.718,132.731,127.442,396.571,59.391999999999996,1059.284,1006.305,926.379,76.08099999999999,177.49300000000002,637.5029999999999,694.866
2016-02-02,866.354,232.087,1063.1999999999998,82.377,1061.858,158.065,301.12899999999996,483.561,727.726,124.18499999999999,119.90999999999998,389.947,46.733,1053.188,997.914,920.408,67.833,170.58599999999998,636.367,687.828
2016-02-03,871.6510000000001,239.55900000000003,1067.545,88.045,1064.4049999999997,163.692,303.38599999999997,487.703,732.728,131.13,125.07399999999998,393.911,59.653999999999996,1058.134,1004.7780000000001,923.799,72.629,178.77599999999998,639.9449999999999,692.871
2016-02-04,875.2840000000001,243.91999999999996,1070.441,87.008,1067.7459999999999,164.497,305.11,490.084,738.4,131.976,126.57499999999999,393.536,58.952999999999996,1060.052,1004.3549999999999,924.191,74.77499999999999,177.034,646.2979999999999,693.159
2016-02-05,871.1750000000001,240.18200000000002,1065.3700000000001,90.49799999999999,1068.35,165.555,305.326,491.59799999999996,735.271,132.22899999999998,134.94500000000002,398.187,64.399,1061.6319999999998,1003.871,923.952,80.318,179.734,648.134,693.391
2016-02-06,874.5350000000001,243.10399999999998,1071.054,96.473,1069.0720000000001,166.43800000000002,310.68600000000004,497.34,734.5540000000001,133.966,129.261,400.95,64.404,1063.666,1008.7459999999999,927.881,80.446,186.307,643.826,698.8149999999999
2016-02-07,874.466,245.913,1067.834,96.447,1073.204,168.679,317.004,498.802,738.016,132.464,129.913,404.13100000000003,63.623,1062.0259999999998,1011.417,927.5899999999999,80.00399999999999,185.825,642.848,696.99
2016-02-08,873.8229999999999,245.19299999999998,1069.284,94.159,1069.642,169.211,315.195,498.26800000000003,735.2810000000001,131.948,132.68099999999998,402.75600000000003,60.348,1062.412,1011.6399999999999,929.7370000000001,81.731,187.193,640.764,693.954
2016-02-09,880.409,250.21900000000002,1066.023,95.419,1066.575,164.933,309.616,494.809,737.0210000000001,128.46099999999998,135.337,404.318,62.248000000000005,1062.325,1008.993,927.882,80.66199999999999,183.232,644.607,694.079
2016-02-10,878.57,245.114,1067.409,96.138,1071.656,170.43800000000002,309.251,495.755,736.6120000000001,138.47699999999998,135.492,402.71399999999994,60.358000000000004,1065.3429999999998,1007.182,928.018,84.51,183.92600000000002,644.065,698.8140000000001
2016-02-11,872.409,240.385,1067.8940000000002,95.711,1068.415,164.947,305.924,494.18100000000004,728.468,132.94,137.615,399.482,57.278,1064.314,1008.7649999999999,927.975,81.52100000000002,181.846,640.415,696.692
2016-02-12,878.982,242.592,1066.4049999999997,95.52999999999999,1068.519,166.68099999999998,310.46000000000004,491.242,742.0479999999999,133.99,132.207,402.29499999999996,60.88300000000001,1061.33,1007.858,923.823,80.308,182.498,644.443,697.433
2016-02-13,877.534,244.10999999999999,1064.308,91.337,1067.648,157.775,313.00300000000004,495.713,730.001,129.28,134.80999999999997,397.123,63.855,1059.291,1010.048,927.7049999999999,73.559,178.871,636.6850000000001,694.1800000000001
2016-02-14,879.657,245.627,1063.8110000000001,94.092,1070.211,157.70399999999998,309.92199999999997,494.542,733.6819999999999,133.663,137.653,400.65500000000003,60.795,1058.8139999999999,1006.478,925.97,78.609,180.315,644.898,691.24
2016-02-15,880.939,249.97399999999996,1072.7089999999998,91.495,1074.197,166.96800000000002,311.722,496.39799999999997,736.8489999999999,133.05899999999997,131.686,403.659,66.56700000000001,1064.057,1004.7270000000002,929.833,85.023,184.061,645.3290000000001,704.3000000000001
2016-02-16,882.642,256.278,1079.656,94.481,1079.769,171.435,315.349,502.34299999999996,744.559,135.36700000000002,146.284,409.501,66.53099999999999,1065.83,1015.0270000000002,933.557,82.144,192.048,652.9939999999999,702.8800000000001
2016-02-17,889.509,255.826,1073.7749999999999,103.02699999999999,1079.885,172.043,315.228,503.09999999999997,746.647,135.81400000000002,144.176,414.093,71.617,1070.7640000000001,1014.413,936.9499999999999,81.758,191.528,664.374,704.1569999999999
2016-02-18,887.122,252.494,1071.784,101.34299999999999,1077.399,171.028,323.98,498.75399999999996,743.0020000000001,136.94600000000003,138.35500000000002,411.424,68.238,1067.0230000000001,1012.564,934.4299999999998,85.413,187.822,648.25,699.3399999999999
2016-02-19,887.231,254.13200000000003,1078.327,104.67699999999999,1078.091,176.301,325.55600000000004,503.609,747.114,140.202,143.404,415.63599999999997,73.81,1071.0790000000002,1019.2950000000001,937.4959999999999,92.32300000000001,190.822,650.532,703.539
2016-02-20,884.0129999999999,249.86599999999999,1069.235,103.61,1073.0629999999999,172.44899999999998,319.222,498.722,736.783,134.759,136.746,409.123,68.338,1066.762,1012.3659999999999,934.176,86.84800000000001,185.521,645.497,696.102
2016-02-21,882.781,247.38800000000003,1070.3709999999999,98.84700000000001,1072.6009999999999,166.06300000000002,317.95300000000003,496.837,737.9590000000001,128.445,136.762,404.219,64.706,1067.6290000000001,1014.129,928.1610000000001,84.02000000000001,183.066,645.036,692.905
2016-02-22,882.725,245.952,1053.647,98.078,1064.584,163.445,313.64699999999993,495.15600000000006,740.606,128.71699999999998,135.827,402.856,67.10000000000001,1063.048,1007.5989999999999,928.4040000000001,83.18400000000001,181.893,656.501,693.311
2016-02-23,881.755,240.55599999999998,1049.772,89.337,1059.795,158.249,308.579,492.054,733.3109999999999,127.34300000000002,134.38,402.864,61.14099999999999,1058.2350000000001,1004.5500000000001,923.336,73.373,178.66099999999997,651.709,691.6999999999999
2016-02-24,886.1,246.63400000000001,1061.861,97.719,1070.292,166.145,314.882,493.741,737.059,128.133,137.58800000000002,407.434,63.627,1060.8200000000002,1010.3340000000001,925.592,78.30199999999999,181.726,650.046,697.578
2016-02-25,883.009,247.81599999999997,1066.0049999999999,91.899,1071.022,165.84799999999998,316.289,495.79799999999994,737.109,129.552,134.39700000000002,404.403,61.464,1058.487,1009.6709999999999,927.6750000000001,77.888,180.368,645.3100000000001,697.0609999999999
2016-02-26,879.2700000000001,244.65300000000002,1066.593,91.99700000000001,1066.969,164.403,312.915,493.29200000000003,735.401,127.946,133.572,400.846,63.623,1057.444,1002.3040000000001,925.4709999999999,80.666,180.377,643.525,697.1149999999999
2016-02-27,876.5450000000001,239.398,1065.6950000000002,92.99199999999999,1068.452,160.894,305.30999999999995,490.93199999999996,737.0909999999999,127.01400000000001,134.11700000000002,397.037,62.961000000000006,1055.597,1001.89,921.414,74.00599999999999,175.88,649.4609999999999,689.952
2016-02-28,883.6239999999999,246.088,1069.48,98.064,1074.3049999999998,166.27100000000002,315.583,496.34399999999994,740.885,126.727,137.167,403.80100000000004,64.9,1061.8100000000002,1008.3120000000001,925.175,81.001,180.627,649.274,696.8290000000001
2016-02-29,883.093,245.83,1068.042,93.71300000000001,1072.2730000000001,169.035,317.373,497.67,741.7869999999999,131.893,132.407,405.692,65.095,1062.76,1008.0160000000001,927.3889999999999,80.296,181.478,646.677,691.184
2016-03-01,882.701,246.109,1070.762,100.0,1069.95,168.60500000000002,315.11,500.88199999999995,741.22,130.385,134.62,405.473,65.52100000000002,1064.886,1005.6590000000001,933.479,85.83200000000001,186.825,647.2869999999999,694.732
2016-03-02,887.9010000000001,244.856,1073.856,102.845,1071.054,171.68,315.24600000000004,502.16400000000004,741.807,130.755,137.634,408.997,64.205,1066.451,1015.7069999999999,932.908,83.464,190.18699999999998,652.738,696.168
2016-03-03,883.403,242.232,1070.619,95.316,1069.304,165.601,310.555,495.77500000000003,736.543,126.074,134.08299999999997,399.305,59.45099999999999,1060.888,1003.033,930.148,81.23700000000001,183.879,648.216,690.978
2016-03-04,875.711,243.173,1067.839,92.432,1066.511,160.46300000000002,305.09000000000003,494.666,733.763,123.97500000000001,130.12,394.552,60.801,1057.51,1001.465,918.4200000000001,76.557,178.58800000000002,643.608,690.0390000000001
2016-03-05,886.1040000000002,250.28099999999998,1068.661,91.16799999999999,1070.4209999999998,167.794,317.945,497.93699999999995,744.282,131.337,132.807,404.358,63.967999999999996,1057.411,1004.005,929.232,81.909,185.002,654.245,696.591
2016-03-06,879.7860000000001,243.55300000000003,1066.419,96.358,1074.412,166.389,313.56600000000003,501.20200000000006,737.402,128.914,136.06500000000003,402.514,70.9,1059.786,1011.1430000000001,936.9350000000001,87.34100000000001,185.566,647.034,695.626
2016-03-07,883.6299999999999,246.679,1071.196,97.433,1070.934,168.327,318.35999999999996,498.549,740.2270000000001,134.233,132.252,407.198,69.04299999999999,1067.639,1012.464,934.6629999999999,84.605,186.996,646.9979999999999,695.505
2016-03-08,878.482,244.984,1073.175,96.14099999999999,1070.6409999999998,165.21099999999998,309.90500000000003,501.34899999999993,740.657,132.775,136.276,397.825,68.01599999999999,1064.74,1003.49,930.649,79.772,182.809,647.768,694.121
2016-03-09,881.625,251.48100000000002,1076.2730000000001,91.346,1074.267,169.12800000000001,313.694,498.35699999999997,740.684,133.42399999999998,134.15099999999998,398.913,63.67300000000001,1062.442,1003.4530000000002,929.6750000000001,86.101,183.04500000000002,648.961,698.3050000000001
2016-03-10,887.861,255.855,1082.183,97.738,1083.098,173.962,319.46399999999994,504.38000000000005,747.6510000000001,140.777,137.83299999999997,408.98400000000004,70.033,1071.972,1013.352,934.8499999999999,82.537,189.244,658.431,705.5600000000001
2016-03-11,885.476,263.139,1077.987,103.301,1081.558,181.79000000000002,325.163,507.729,750.409,138.46900000000002,143.82600000000002,411.962,73.686,1075.8860000000002,1008.664,940.8059999999999,88.446,193.399,656.068,703.627
2016-03-12,888.2280000000001,251.917,1080.482,101.398,1080.492,176.54500000000002,320.865,505.04499999999996,746.5659999999999,139.84199999999998,133.66199999999998,409.41700000000003,71.861,1071.017,1008.802,935.789,90.939,190.949,654.6990000000001,700.5140000000001
2016-03-13,884.811,246.59,1073.0,94.681,1074.4129999999998,170.738,320.535,500.941,741.56,135.01,136.363,411.813,66.671,1064.987,1005.6579999999999,932.0120000000001,84.553,186.59,650.86,695.5120000000001
2016-03-14,879.908,245.28699999999998,1074.67,100.279,1076.181,168.293,321.924,496.302,737.727,133.05899999999997,131.65099999999998,406.001,62.354,1067.527,1006.8090000000001,929.146,85.459,185.083,650.7330000000001,692.731
2016-03-15,876.219,241.761,1068.383,88.30799999999999,1064.7759999999998,160.502,301.462,490.92299999999994,729.944,122.974,128.08,396.223,51.06,1053.1629999999998,995.6719999999999,920.38,74.159,175.327,643.5229999999999,688.304
2016-03-16,874.7729999999999,236.368,1060.074,83.87599999999999,1059.231,155.45499999999998,293.90900000000005,486.39899999999994,730.902,121.68900000000001,121.56700000000001,393.682,57.598000000000006,1051.3270000000002,992.924,920.4319999999999,72.962,169.788,635.9970000000001,689.79
2016-03-17,870.7530000000002,234.179,1060.17,86.303,1061.03,154.174,296.033,484.43500000000006,727.1229999999999,121.03,121.76600000000002,391.276,51.522999999999996,1046.104,997.7209999999999,916.472,75.639,173.214,635.282,688.9960000000001
2016-03-18,872.977,234.287,1061.468,85.051,1065.636,159.621,300.308,488.61800000000005,727.979,122.54200000000002,121.02,389.916,51.721000000000004,1051.559,990.403,920.533,69.291,176.855,638.163,690.014
2016-03-19,871.743,235.671,1062.955,87.366,1063.3429999999998,159.111,301.005,489.885,733.5749999999999,126.34400000000001,125.03200000000001,392.457,56.612,1059.4399999999998,998.6780000000001,920.393,73.988,176.277,640.8159999999999,693.98
2016-03-20,874.9639999999999,237.974,1067.398,88.364,1067.39,165.701,297.348,493.965,732.991,127.111,127.41,394.03,62.222,1058.702,999.084,924.384,73.61000000000001,179.216,640.8159999999999,692.98
2016-03-21,882.2540000000001,247.987,1071.4660000000001,92.31200000000001,1069.617,167.189,307.55199999999996,494.87299999999993,739.267,134.02800000000002,132.98399999999998,399.893,66.47200000000001,1060.843,1007.994,928.3549999999999,78.096,181.205,647.8530000000001,698.112
2016-03-22,875.9620000000001,246.61999999999998,1070.349,89.17,1067.288,163.894,303.151,496.21400000000006,735.9100000000001,130.263,130.386,399.588,62.742999999999995,1061.476,1004.1149999999999,925.5770000000001,79.983,181.475,645.7109999999999,691.561
2016-03-23,873.505,241.92800000000003,1077.6,99.58,1073.053,170.644,306.538,497.621,739.765,135.291,133.846,401.444,61.86900000000001,1063.555,1001.7309999999999,930.726,78.184,188.372,645.115,700.769
2016-03-24,878.2969999999999,246.45600000000002,1077.4629999999997,100.29899999999999,1072.598,171.88299999999998,315.47600000000006,497.945,743.362,132.123,135.191,406.323,62.446,1065.926,1005.641,931.3799999999999,83.513,187.076,652.942,699.274
2016-03-25,877.4870000000001,242.729,1072.67,94.84400000000001,1072.9440000000002,167.601,309.271,499.101,742.075,129.25699999999998,132.073,400.145,62.942,1066.2200000000003,1007.1049999999999,928.8799999999999,82.84700000000001,186.379,651.914,695.496
2016-03-26,875.081,245.94899999999998,1069.1889999999999,93.917,1071.18,169.679,308.402,498.824,738.169,131.355,133.69,399.076,64.874,1065.5639999999999,1001.581,929.217,80.071,182.712,644.889,690.779
2016-03-27,875.827,244.467,1067.051,94.391,1068.9489999999998,167.21800000000002,305.308,498.32,738.262,129.677,130.759,401.403,66.777,1062.3,1001.873,927.5049999999999,80.466,181.85999999999999,647.985,694.353
2016-03-28,874.5629999999999,242.786,1069.599,88.129,1069.714,170.539,304.21799999999996,495.65500000000003,734.346,129.715,126.523,399.49600000000004,52.074000000000005,1062.334,999.659,931.1450000000001,76.794,184.67700000000002,644.736,692.988
2016-03-29,865.3129999999999,238.04899999999998,1063.7020000000002,88.34,1065.8719999999998,165.627,306.331,490.41999999999996,736.806,127.864,125.04500000000002,396.54699999999997,50.433,1059.304,996.61,924.692,73.964,180.63099999999997,642.362,692.33
2016-03-30,871.4569999999999,240.19099999999997,1067.026,90.19400000000002,1069.406,164.928,304.398,494.621,738.87,131.424,126.969,398.506,55.172000000000004,1061.3049999999998,997.017,925.1870000000001,75.408,179.093,644.364,694.018
2016-03-31,869.0959999999999,239.55700000000002,1067.253,85.339,1069.8020000000001,164.39100000000002,304.733,494.07,737.261,131.57,123.491,397.73,56.607000000000006,1060.201,997.043,926.3110000000001,76.671,177.594,648.606,692.213
2016-04-01,869.085,242.68200000000002,1073.7069999999999,86.85900000000001,1069.116,163.69400000000002,291.65000000000003,495.332,732.909,129.25300000000001,122.68299999999999,393.47900000000004,58.838,1058.8629999999998,1000.6549999999999,925.437,77.714,180.43599999999998,638.384,694.442
2016-04-02,872.7940000000001,242.03200000000004,1069.3270000000002,91.297,1070.981,162.81300000000002,295.34499999999997,493.662,735.536,127.003,128.871,399.291,66.79899999999999,1059.8229999999999,1000.3040000000001,923.229,76.142,179.93499999999997,642.849,692.444
2016-04-03,867.6389999999999,240.681,1063.9120000000003,88.494,1065.728,164.163,302.308,491.51800000000003,736.0770000000001,126.76099999999998,124.103,396.13200000000006,57.474000000000004,1058.164,1001.7750000000001,923.857,75.35399999999998,182.654,640.722,694.086
2016-04-04,865.8000000000001,233.38299999999998,1060.332,85.466,1067.051,159.685,295.84,488.44300000000004,735.075,128.53,122.16199999999999,394.167,52.711,1057.5370000000003,993.664,920.222,68.91900000000001,179.27499999999998,639.124,691.2080000000001
2016-04-05,869.222,235.80599999999998,1060.635,85.965,1066.417,160.639,298.13,490.081,733.052,125.79,120.00699999999999,394.416,54.513,1058.2530000000002,996.452,920.9889999999999,71.997,175.27499999999998,641.913,688.112
2016-04-06,860.5350000000001,233.49200000000002,1056.802,81.53699999999999,1063.6239999999998,159.01,291.80300000000005,487.44599999999997,731.556,122.125,120.09400000000001,392.275,52.339999999999996,1055.2299999999998,995.777,917.585,72.03800000000001,177.60899999999998,634.338,688.2779999999999
2016-04-07,865.049,234.087,1062.841,83.64099999999999,1066.117,160.03,293.96500000000003,488.447,734.391,126.61,118.43800000000002,394.143,58.02,1057.186,995.2729999999999,925.567,72.438,173.74200000000002,638.101,692.661
2016-04-08,867.65,240.72399999999996,1061.266,91.82300000000001,1069.641,159.128,300.902,491.92299999999994,734.431,121.42699999999999,126.15499999999999,392.484,57.111000000000004,1053.6290000000001,995.0110000000001,920.9159999999999,74.824,175.941,641.246,691.851
2016-04-09,865.1979999999999,234.91500000000002,1059.5520000000001,82.201,1066.249,155.457,298.273,487.57700000000006,729.357,115.371,125.20699999999998,397.31,54.317,1049.7299999999998,998.592,915.667,70.047,176.301,637.2189999999999,681.8489999999999
2016-04-10,865.1170000000001,229.325,1059.442,75.277,1062.958,152.136,290.767,486.76000000000005,731.487,115.95499999999998,121.727,391.836,52.052,1051.6049999999998,993.0530000000001,915.622,67.575,175.47899999999998,631.657,680.994
2016-04-11,868.1600000000001,235.92399999999998,1031.385,84.868,1057.616,155.935,295.90500000000003,487.759,732.5070000000001,114.33699999999999,119.61600000000001,393.752,54.483000000000004,1052.2959999999998,995.7959999999999,916.7879999999999,72.172,169.873,647.4929999999999,680.9350000000001
2016-04-12,871.241,239.09,1022.1320000000001,84.748,1046.2069999999999,160.47789987258332,302.4974904291171,485.66099999999994,733.2241868987804,113.35325232653824,118.97077945976467,396.99791362639473,57.684827313440984,1044.396,995.5870000000001,916.8950000000001,70.529,165.9922749682964,661.4589817627707,680.9777114988999
2016-04-13,864.9469999999999,235.95,1050.9540000000002,81.02999999999999,1061.9160000000002,164.48707279916746,308.1439115408704,478.861,734.0848668072028,113.77812914464275,119.7414843491916,399.9184958558045,60.86698651576027,1050.2790000000002,995.573,921.257,72.493,165.0720097861744,668.9194526906746,681.3435201538031
2016-04-14,866.1450000000001,232.40500000000003,1060.354,83.795,1060.1260000000002,167.96251877975251,312.8442633352601,484.15799999999996,735.0890397252676,115.6116304543135,121.92811466828076,402.5137466882295,64.02947760695785,1039.625,993.747,915.004,68.72699999999999,167.11220445363395,669.8744127837116,682.0324259647094
2016-04-15,874.156,239.411,1057.7379999999998,91.253,1054.5,170.90423781433842,316.5985458122861,492.83500000000004,736.2367056529747,118.85375625555046,125.53067041703213,404.78366612366955,67.17230058703375,1054.928,1003.4020000000002,922.003,75.494,172.11285897067512,664.3238620418815,683.0444289316191
2016-04-16,871.447,232.927,1057.434,86.38,1059.857,172.51348962213203,318.4542600627763,491.957,736.8652208740598,122.03660002484361,129.07514236365452,405.9191897936509,69.31458599373042,1055.1200000000001,999.2690000000001,922.36,74.21900000000001,177.36128111638186,656.2405785448165,683.9345657820764
2016-04-17,868.211,235.494,1060.158,87.176,1061.342,171.99153392234015,317.4589071775587,489.98199999999997,736.3119416722592,123.69225523868292,131.08752127635663,405.11125332969976,69.47546436479034,1054.9569999999999,1000.099,921.7129999999999,76.99600000000001,180.1447786698383,649.5973403721478,684.2578732436258
2016-04-18,873.131,241.16700000000003,1062.3360000000002,90.266,1067.991,169.33837071496282,313.6124871566333,491.59200000000004,734.5768680475725,123.8207218970684,131.56780715513844,402.35985673181614,67.65493570021353,1055.4219999999998,1003.6229999999999,922.2370000000001,73.95100000000001,180.46335163104433,644.3941475238757,684.0143513162669
2016-04-19,873.6290000000001,243.761,1063.626,87.31599999999999,1065.287,164.554,306.915,491.98500000000007,731.6600000000001,122.422,130.51600000000002,397.66499999999996,63.852999999999994,1055.1809999999998,996.9209999999999,923.598,77.424,178.317,640.6310000000001,683.2040000000001
2016-04-20,871.3290000000002,237.906,1061.661,87.07600000000001,1063.0549999999998,158.421,299.231,489.037,727.834,119.516,128.099,392.229,58.687999999999995,1053.509,1000.1389999999999,917.172,74.099,175.04,637.0310000000001,681.7330000000001
2016-04-21,863.826,238.815,1054.942,87.08300000000001,1061.472,155.206,299.756,488.209,725.858,115.66600000000001,125.43599999999999,393.012,56.054,1050.761,1001.551,915.0870000000001,72.357,176.47199999999998,630.63,679.554
2016-04-22,869.4340000000001,234.61100000000002,1041.1979999999999,91.14500000000001,1052.3519999999999,156.236,299.73299999999995,492.74399999999997,730.191,113.649,124.37,397.364,57.198,1045.51,1001.258,920.175,79.541,173.31,641.533,679.317
2016-04-23,867.798,238.519,1051.682,86.508,1065.05,171.173,303.03200000000004,488.9,728.329,113.93499999999999,128.303,393.868,58.876999999999995,1039.977,998.0680000000001,916.114,73.337,175.709,637.358,679.417
2016-04-24,865.067,239.101,1055.315,84.757,1053.353,158.62699999999998,300.52399999999994,485.24300000000005,727.46,113.86500000000001,125.07799999999999,394.693,56.711999999999996,1041.8149999999998,996.0360000000001,912.5190000000001,66.07300000000001,175.455,633.0279999999999,679.482
2016-04-25,867.382,234.623,1055.592,77.49199999999999,1051.765,151.616,300.927,481.696,725.947,114.796,123.903,390.498,50.069,1051.199,988.3040000000001,910.586,69.062,173.389,629.599,679.636
2016-04-26,865.7819999999999,233.19,1049.6190000000001,82.995,1057.599,149.082,294.99399999999997,483.38599999999997,720.511,112.658,123.31500000000001,389.90500000000003,52.149,1041.67,992.8979999999999,913.833,65.63300000000001,171.18,631.645,677.0520000000001
2016-04-27,860.406,236.40999999999997,1047.712,79.777,1055.532,150.955,298.52,483.045,724.893,113.726,124.86900000000001,385.867,52.18200000000001,1046.766,998.3190000000001,910.5450000000001,69.052,170.279,628.4810000000001,674.505
2016-04-28,869.325,231.033,1052.98,82.24199999999999,1056.846,153.205,295.49899999999997,484.828,724.1350000000001,114.13599999999998,127.73800000000001,394.688,53.047000000000004,1045.8,998.2610000000001,912.258,69.756,170.223,629.197,677.174
2016-04-29,871.2790000000001,233.244,1052.029,78.84299999999999,1062.169,151.13,299.50300000000004,483.81,727.457,117.19600000000001,127.28399999999998,391.755,54.788,1048.546,996.2919999999999,913.0950000000001,67.343,171.29,632.123,676.824
2016-04-30,874.03,246.502,1057.1760000000002,82.411,1061.896,157.958,305.80300000000005,490.3109999999999,731.1840000000001,118.11700000000002,130.142,396.789,56.181,1052.8959999999997,1002.8569999999999,916.443,74.02799999999999,174.6,632.893,681.212
2016-05-01,870.0889999999999,242.29999999999998,1063.4569999999999,89.26,1066.737,165.805,304.08299999999997,490.43199999999996,729.9399999999999,122.30899999999998,129.462,394.711,62.05499999999999,1054.544,1005.3299999999998,920.028,75.061,178.387,636.097,681.338
2016-05-02,870.9639999999999,240.382,1062.1459999999997,88.741,1063.125,162.708,305.432,491.649,732.489,123.48299999999999,134.916,399.19899999999996,61.20399999999999,1055.62,1005.9290000000001,921.7209999999999,75.58200000000001,178.313,639.983,684.293
2016-05-03,864.8530000000001,237.58200000000002,1058.876,86.63600000000001,1060.178,156.221,299.269,486.623,727.9879999999999,122.178,125.146,392.235,51.924,1052.451,1000.5950000000001,918.14,71.964,172.68699999999998,633.393,679.7729999999999
2016-05-04,867.2620000000001,235.544,1059.458,84.79899999999999,1059.149,150.8828871752344,293.3490691981007,488.69700000000006,723.5067894996541,120.78028482444572,115.91535143231548,385.2652023948982,44.06517876039318,1057.4950000000001,997.188,921.146,72.173,167.89000681816327,626.8919490419219,675.2796132090322
2016-05-05,866.158,234.455,1056.33,81.741,1061.212,147.19852163654207,289.37805586529083,488.321,720.6256053531553,119.64613947737118,110.61322380786028,380.8696526669743,39.30677815286552,1053.1139999999998,1001.2959999999999,919.298,69.592,165.04638368236812,622.6075824091475,672.4482309923462
